"Krasnushkin_DonNaKostylyah" "Kryukov_NaTihomDonu1898" "Kryukov_RechkeLazor1911" "Kryukov_Tatarnik1919" "Kryukov_Vglubine1913" "Kryukov_VojskovojKrugIRossiya1918" "Kryukov_Zyb1909" "Sholokhov_Celina" "Sholokhov_Don1-2" "Sholokhov_Don3-4" "Sholokhov_Sudba"
"выступил" 0.0135455469014561 0 0.0098833761612967 0 0.00717694764416694 0 0.00454008898574412 0.00434048709910779 0.00367851850294807 0.00168328206336715 0
"вытащил" 0 0 0 0 0 0 0.0136202669572324 0.00578731613214372 0.00105100528655659 0.00378738464257609 0
"голосу" 0 0 0 0 0 0 0 0.00289365806607186 0.00578052907606125 0.00336656412673431 0.00908017797148824
"горькая" 0 0.00657700023019501 0.0098833761612967 0 0.00358847382208347 0 0 0.00337593441041717 0.00420402114622637 0.00294574361089252 0
"горячо" 0 0.01315400046039 0 0 0.00358847382208347 0 0.00454008898574412 0.00289365806607186 0.00472952378950466 0.00126246154752536 0.0181603559429765
"губан" 0 0.0032885001150975 0 0 0 0 0.113502224643603 0 0 0 0
"гулко" 0.00677277345072807 0 0 0.0595592614651578 0 0 0.00908017797148824 0.00385821075476248 0.00262751321639148 0.00378738464257609 0
"густая" 0 0.0032885001150975 0 0 0 0 0 0.00192910537738124 0.00472952378950466 0.00504984619010146 0
"давал" 0.00677277345072807 0 0 0 0.0143538952883339 0 0.00908017797148824 0.00385821075476248 0.00210201057311318 0.00252492309505073 0.00908017797148824
"давали" 0.00677277345072807 0.0032885001150975 0 0 0.0107654214662504 0 0 0.00289365806607186 0.000525502643278296 0.00504984619010146 0.0181603559429765
"деду" 0 0 0 0 0.0179423691104173 0 0 0.00578731613214372 0.00420402114622637 0.000420820515841788 0
"дите" 0 0 0.0098833761612967 0 0 0 0 0.00289365806607186 0.00735703700589614 0.00210410257920894 0
"домов" 0.0135455469014561 0.01315400046039 0 0 0 0 0 0.00241138172172655 0.00420402114622637 0.00294574361089252 0
"дуняшке" 0 0 0 0 0 0 0 0 0.00367851850294807 0.00799558980099398 0
"дымом" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00241138172172655 0.00525502643278296 0.00378738464257609 0
"дюжей" 0 0 0 0 0.00358847382208347 0 0 0.0048227634434531 0.00262751321639148 0.00420820515841788 0
"еду" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0 0.00385821075476248 0.00210201057311318 0.00378738464257609 0.00908017797148824
"едут" 0 0.0032885001150975 0 0 0 0 0 0.00192910537738124 0.00210201057311318 0.0071539487693104 0
"живого" 0.00677277345072807 0 0 0 0 0 0 0.00578731613214372 0.00157650792983489 0.00336656412673431 0.0181603559429765
"замуж" 0 0.00657700023019501 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00420402114622637 0.00336656412673431 0
"заставил" 0 0 0.0098833761612967 0 0.00358847382208347 0 0 0.00241138172172655 0.00367851850294807 0.00504984619010146 0
"звучали" 0 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00367851850294807 0.00504984619010146 0
"зеленой" 0 0.00657700023019501 0 0 0 0 0 0.00192910537738124 0.00578052907606125 0.00378738464257609 0
"зелеными" 0.0135455469014561 0.00986550034529251 0.0098833761612967 0 0 0 0 0.00144682903303593 0.00525502643278296 0.00294574361089252 0
"зерно" 0 0 0 0 0.00358847382208347 0 0 0.00626959247648903 0.00262751321639148 0.00294574361089252 0
"идите" 0 0 0 0 0 0.0686813186813187 0 0.00241138172172655 0.00630603171933955 0.00336656412673431 0
"имел" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0.0143538952883339 0 0.00908017797148824 0.00241138172172655 0.00315301585966977 0.00210410257920894 0.00908017797148824
"каледина" 0 0 0 0 0 0 0 0 0.0131375660819574 0.000420820515841788 0
"касаясь" 0.00677277345072807 0 0 0 0 0 0 0.00241138172172655 0.00367851850294807 0.00547066670594325 0
"колхозники" 0 0 0 0 0 0 0 0.0125391849529781 0 0 0
"комитета" 0 0 0 0 0 0 0 0 0.0126120634386791 0.000841641031683577 0
"конюшне" 0 0.0032885001150975 0 0 0 0 0 0.00530503978779841 0.00525502643278296 0.00168328206336715 0
"красивый" 0 0.00657700023019501 0 0 0.0107654214662504 0 0.00454008898574412 0.00192910537738124 0.00578052907606125 0.00168328206336715 0.00908017797148824
"красногвардейцев" 0 0 0 0 0 0 0 0 0.0136630687252357 0 0
"крышу" 0 0 0 0 0.00358847382208347 0 0.00908017797148824 0.00434048709910779 0.00367851850294807 0.00294574361089252 0
"курили" 0 0 0 0 0 0 0.00454008898574412 0.00048227634434531 0.00735703700589614 0.00378738464257609 0.00908017797148824
"линию" 0 0.0032885001150975 0 0 0.00717694764416694 0 0.00454008898574412 0.0048227634434531 0.00262751321639148 0.00294574361089252 0
"лихой" 0.00677277345072807 0 0.0098833761612967 0 0.00717694764416694 0 0 0.00385821075476248 0.00210201057311318 0.00420820515841788 0
"мгновенно" 0 0 0.0098833761612967 0 0.0143538952883339 0 0.00454008898574412 0.00530503978779841 0 0.00378738464257609 0
"мельницы" 0.00677277345072807 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00144682903303593 0.00840804229245273 0.00168328206336715 0
"месту" 0.00677277345072807 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00367851850294807 0.00462902567425967 0.00908017797148824
"можем" 0 0.0032885001150975 0 0 0.00358847382208347 0.0686813186813187 0 0.00241138172172655 0.00630603171933955 0.00252492309505073 0
"молчать" 0 0 0 0 0.0107654214662504 0 0.00908017797148824 0.00144682903303593 0.00578052907606125 0.00252492309505073 0.00908017797148824
"мундир" 0 0.00986550034529251 0.0395335046451868 0 0.00358847382208347 0 0 0 0.00735703700589614 0.000841641031683577 0.0181603559429765
"наперед" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00434048709910779 0.00472952378950466 0.00252492309505073 0
"началась" 0.00677277345072807 0.0032885001150975 0.0197667523225934 0 0 0 0 0.00096455268869062 0.00315301585966977 0.00589148722178504 0
"начальника" 0.0338638672536404 0 0 0 0.00717694764416694 0 0 0.00241138172172655 0.00157650792983489 0.00462902567425967 0
"неуверенно" 0 0 0 0 0.00717694764416694 0 0.00454008898574412 0.00530503978779841 0.00210201057311318 0.00336656412673431 0
"николай" 0 0 0 0 0 0 0.00454008898574412 0.00434048709910779 0.00788253964917444 0.000420820515841788 0
"никуда" 0.00677277345072807 0 0.0197667523225934 0 0.0143538952883339 0 0 0.00241138172172655 0.00157650792983489 0.00378738464257609 0.0181603559429765
"новочеркасска" 0.00677277345072807 0.01315400046039 0 0 0 0 0 0 0.00840804229245273 0.00210410257920894 0
"носил" 0 0 0.0098833761612967 0 0 0 0 0.00385821075476248 0.00472952378950466 0.00294574361089252 0.00908017797148824
"ночной" 0 0.0032885001150975 0 0 0 0 0.00908017797148824 0.00385821075476248 0.00157650792983489 0.00504984619010146 0
"обоих" 0 0.00657700023019501 0.0197667523225934 0 0 0 0.00454008898574412 0.0048227634434531 0.00157650792983489 0.00336656412673431 0
"особой" 0 0.00657700023019501 0 0 0.00358847382208347 0 0.0181603559429765 0.00241138172172655 0.00472952378950466 0.00210410257920894 0
"отношении" 0.00677277345072807 0.00986550034529251 0.0098833761612967 0 0 0 0 0.00385821075476248 0.00262751321639148 0.00336656412673431 0
"очки" 0 0 0 0.0595592614651578 0 0 0 0.00723414516517965 0.00262751321639148 0.00210410257920894 0
"падал" 0 0.0032885001150975 0 0 0 0 0 0.00192910537738124 0.00578052907606125 0.00420820515841788 0
"папаша" 0.0135455469014561 0 0 0 0 0 0 0.00530503978779841 0.00315301585966977 0.00294574361089252 0
"пароходы" 0.094818828310193 0.019731000690585 0 0 0 0 0 0.00096455268869062 0 0.00168328206336715 0
"пахнет" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0.00717694764416694 0 0 0.00385821075476248 0.00262751321639148 0.00336656412673431 0
"передней" 0 0 0 0 0 0 0 0.00048227634434531 0.00893354493573103 0.00336656412673431 0
"перекрестился" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00192910537738124 0.00525502643278296 0.00420820515841788 0
"писал" 0.00677277345072807 0 0 0 0.00358847382208347 0 0 0.00578731613214372 0.00578052907606125 0.000420820515841788 0
"плачет" 0 0.01315400046039 0.0098833761612967 0.119118522930316 0.0107654214662504 0 0.00908017797148824 0.00289365806607186 0.00105100528655659 0.00168328206336715 0.0181603559429765
"побольше" 0.00677277345072807 0.00657700023019501 0 0 0 0 0.00908017797148824 0.00434048709910779 0.00105100528655659 0.00420820515841788 0
"подряд" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00385821075476248 0.00315301585966977 0.00378738464257609 0.00908017797148824
"пойти" 0.00677277345072807 0 0 0 0 0 0 0.00289365806607186 0.00315301585966977 0.00547066670594325 0
"покачал" 0 0.0032885001150975 0 0 0.00358847382208347 0 0.0136202669572324 0.00385821075476248 0.00210201057311318 0.00378738464257609 0
"покачиваясь" 0 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00367851850294807 0.00504984619010146 0
"покеда" 0 0 0 0 0 0 0 0.00385821075476248 0.00578052907606125 0.00294574361089252 0
"полком" 0 0 0 0 0 0 0 0.00096455268869062 0.00472952378950466 0.00631230773762682 0
"помни" 0 0 0.0197667523225934 0.0595592614651578 0.0287077905766677 0 0.0181603559429765 0.00192910537738124 0.00210201057311318 0.00126246154752536 0
"понимать" 0.00677277345072807 0 0 0 0.00358847382208347 0 0 0.00578731613214372 0.00210201057311318 0.00294574361089252 0.00908017797148824
"попрощался" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00192910537738124 0.00210201057311318 0.00589148722178504 0.0181603559429765
"порог" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00420402114622637 0.00504984619010146 0
"последней" 0 0.00657700023019501 0 0 0 0.0686813186813187 0 0.00337593441041717 0.00420402114622637 0.00294574361089252 0.00908017797148824
"пояс" 0 0 0 0 0 0 0 0.00241138172172655 0.00367851850294807 0.00504984619010146 0.0181603559429765
"приедет" 0 0.0032885001150975 0 0 0.00717694764416694 0 0 0.00337593441041717 0.00210201057311318 0.00504984619010146 0
"принимать" 0 0.00986550034529251 0 0 0.00358847382208347 0 0 0.00530503978779841 0.00262751321639148 0.00252492309505073 0
"продать" 0.0270910938029123 0.0164425005754875 0.0098833761612967 0 0.00717694764416694 0 0.00454008898574412 0.00385821075476248 0.00157650792983489 0.000841641031683577 0
"просила" 0 0 0 0 0 0 0.00454008898574412 0.00192910537738124 0.00262751321639148 0.00673312825346861 0
"просим" 0 0.0032885001150975 0 0 0 0 0 0.00337593441041717 0.00525502643278296 0.00336656412673431 0
"прохору" 0 0 0 0 0 0 0 0 0 0.0109413334118865 0
"прочим" 0.00677277345072807 0.0164425005754875 0.0098833761612967 0 0.00717694764416694 0 0.00454008898574412 0.00337593441041717 0.00105100528655659 0.00294574361089252 0
"птицы" 0 0 0 0 0 0 0 0.00385821075476248 0.00367851850294807 0.00462902567425967 0
"путем" 0 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00337593441041717 0.00367851850294807 0.00378738464257609 0
"пятнадцать" 0.0135455469014561 0.0032885001150975 0.0098833761612967 0 0 0 0.00454008898574412 0.00626959247648903 0.00105100528655659 0.00252492309505073 0
"рассвете" 0 0.0032885001150975 0 0 0 0 0 0.00434048709910779 0.00420402114622637 0.00336656412673431 0
"рассказывать" 0 0 0.0098833761612967 0 0 0 0 0.00192910537738124 0.00262751321639148 0.00589148722178504 0.0181603559429765
"расстояние" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0.0107654214662504 0 0.00454008898574412 0.00096455268869062 0.00262751321639148 0.00420820515841788 0.0181603559429765
"реке" 0.0338638672536404 0.0164425005754875 0.098833761612967 0 0.0143538952883339 0 0 0 0.000525502643278296 0.000420820515841788 0
"садитесь" 0 0.0032885001150975 0 0 0.0143538952883339 0 0 0.00434048709910779 0.00105100528655659 0.00420820515841788 0
"связь" 0 0 0.0098833761612967 0 0.00717694764416694 0 0 0.00385821075476248 0.00420402114622637 0.00294574361089252 0
"семье" 0.0203183203521842 0.00657700023019501 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00210201057311318 0.00420820515841788 0.00908017797148824
"сидевших" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.0048227634434531 0.00367851850294807 0.00294574361089252 0
"слепой" 0 0 0 0 0 0 0.00454008898574412 0.0048227634434531 0.00578052907606125 0.00168328206336715 0
"слуха" 0 0.0032885001150975 0 0 0.00358847382208347 0 0.00908017797148824 0.00096455268869062 0.00840804229245273 0.00168328206336715 0
"слышался" 0 0.00657700023019501 0 0 0 0 0.0136202669572324 0.00241138172172655 0.00367851850294807 0.00378738464257609 0
"снимая" 0 0 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00367851850294807 0.00589148722178504 0
"соскочил" 0 0 0 0 0 0 0 0.00385821075476248 0.00472952378950466 0.00336656412673431 0.00908017797148824
"сотенный" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00525502643278296 0.00547066670594325 0
"спустился" 0 0 0 0 0.00358847382208347 0 0.00908017797148824 0.00192910537738124 0.00367851850294807 0.00504984619010146 0
"стан" 0 0 0 0 0.0107654214662504 0 0.00454008898574412 0.00723414516517965 0.00262751321639148 0.000841641031683577 0
"станичники" 0.0203183203521842 0.0032885001150975 0 0 0.0215308429325008 0 0 0 0.00630603171933955 0.00168328206336715 0
"стук" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0.00717694764416694 0 0.00908017797148824 0.00385821075476248 0.00315301585966977 0.00210410257920894 0
"стыдно" 0 0.00657700023019501 0 0 0.00358847382208347 0 0.00908017797148824 0.00434048709910779 0.00315301585966977 0.00252492309505073 0
"сумерках" 0 0.00657700023019501 0 0 0 0.0686813186813187 0 0.00289365806607186 0.00210201057311318 0.00547066670594325 0
"телом" 0 0.0032885001150975 0 0 0 0 0 0.00289365806607186 0.00420402114622637 0.00420820515841788 0.00908017797148824
"тревогой" 0 0 0 0 0 0 0 0.00337593441041717 0.00262751321639148 0.00589148722178504 0
"тревожно" 0 0.0032885001150975 0 0 0 0 0.0136202669572324 0.00241138172172655 0.00262751321639148 0.00504984619010146 0
"тридцати" 0.0270910938029123 0.0032885001150975 0 0 0 0 0 0.00385821075476248 0.000525502643278296 0.00504984619010146 0
"углах" 0 0 0 0 0.00717694764416694 0 0 0.00289365806607186 0.00315301585966977 0.00504984619010146 0
"фактически" 0.00677277345072807 0 0 0 0 0 0 0.0110923559199421 0.00105100528655659 0 0
"хвостом" 0.0135455469014561 0.0032885001150975 0 0 0 0 0 0.0048227634434531 0.00262751321639148 0.00336656412673431 0
"хозяину" 0.00677277345072807 0 0 0 0.00358847382208347 0 0.00908017797148824 0.00241138172172655 0.00262751321639148 0.00504984619010146 0
"холодным" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00144682903303593 0.00420402114622637 0.00547066670594325 0
"царство" 0.00677277345072807 0.0032885001150975 0 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00315301585966977 0.00547066670594325 0
"целью" 0.00677277345072807 0 0 0 0.00358847382208347 0 0 0.00289365806607186 0.00525502643278296 0.00336656412673431 0
"частями" 0.00677277345072807 0 0 0 0 0 0 0 0.00630603171933955 0.00547066670594325 0
"щекой" 0 0 0 0 0 0.0686813186813187 0 0.00192910537738124 0.00315301585966977 0.00547066670594325 0.0181603559429765
"юг" 0 0 0 0 0 0 0 0.00048227634434531 0.00210201057311318 0.00883723083267756 0
"яр" 0 0 0.0197667523225934 0 0 0 0.00454008898574412 0.00241138172172655 0.00367851850294807 0.00462902567425967 0
"ясное" 0 0 0.0197667523225934 0 0 0 0.00454008898574412 0.00819869785387027 0.000525502643278296 0.00210410257920894 0
"батальона" 0 0 0 0 0 0 0 0 0.00578052907606125 0.00589148722178504 0
"благополучно" 0.0135455469014561 0 0 0 0.0107654214662504 0 0 0.00385821075476248 0.00157650792983489 0.00336656412673431 0.00908017797148824
"буркнул" 0 0 0 0 0 0 0 0.00385821075476248 0.00420402114622637 0.00378738464257609 0
"бывают" 0.00677277345072807 0.00986550034529251 0 0 0 0 0.00454008898574412 0.0048227634434531 0.00157650792983489 0.00294574361089252 0
"веди" 0 0 0 0 0.00358847382208347 0 0 0.0048227634434531 0.00210201057311318 0.00420820515841788 0
"везде" 0 0.00657700023019501 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00105100528655659 0.00420820515841788 0.0272405339144647
"взгляде" 0 0 0 0 0 0 0 0.00144682903303593 0.00472952378950466 0.00547066670594325 0
"взгляды" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00096455268869062 0.00630603171933955 0.00378738464257609 0
"взглянула" 0.00677277345072807 0.0032885001150975 0 0 0 0 0 0.00192910537738124 0.00157650792983489 0.00673312825346861 0
"виднелись" 0 0 0 0 0 0 0.00908017797148824 0.00048227634434531 0.00630603171933955 0.00420820515841788 0
"виновато" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00241138172172655 0.00630603171933955 0.00252492309505073 0
"воли" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00367851850294807 0.00420820515841788 0.0181603559429765
