Source,Target,Type,Id,Label,timeset,Weight,H no,Doc type,Transaction type,Doc No
11583,4799,Directed,3001,,,1,3/116/1,Charter,Gift,4732
11585,6067,Directed,3002,,,1,3/131/1,Charter,Confirmation,4733
11599,710,Directed,3003,,,1,3/129/1,Charter,Gift,4737
11599,4547,Directed,3004,,,2,3/129/1,Charter,Sale,4737
11601,208,Directed,3005,,,1,3/216/2,Charter,Gift,4769
11603,11644,Directed,3006,,,1,3/216/3,Charter,Gift,4748
11610,1115,Directed,3007,,,1,3/306/1,Charter,Confirmation,4925
11611,11614,Directed,3008,,,1,3/177/1,Charter,Quitclaim,4740
11618,77,Directed,3009,,,1,3/499/6,Charter,Confirmation,5473
11619,1039,Directed,3010,,,1,3/524/3,Charter,Gift,5875
11625,11626,Directed,3011,,,1,3/124/1,Charter,Quitclaim,4742
11626,77,Directed,3012,,,3,3/153/2,Charter,Grant of property (concedo),4786
11629,1039,Directed,3013,,,1,3/137/5,Charter,Obligation,4741
11629,1956,Directed,3014,,,2,3/137/6,Charter,Quitclaim,4779
11642,3668,Directed,3015,,,2,3/125/1,Charter,Quitclaim,4747
11650,11651,Directed,3016,,,1,3/125/3,Charter,Gift,4750
11652,7984,Directed,3017,,,1,3/143/2,Charter,Gift,4759
11653,7984,Directed,3018,,,1,3/143/2,Charter,Gift,4759
11655,41,Directed,3019,,,1,3/149/1,Charter,Gift,4751
11659,41,Directed,3020,,,1,3/172/1,Charter,Gift,4753
11664,77,Directed,3021,,,1,3/142/1,Charter,Quitclaim,4752
11666,77,Directed,3022,,,1,3/142/1,Charter,Quitclaim,4752
11667,1171,Directed,3023,,,1,3/198/1,Charter,Gift,4755
11678,77,Directed,3024,,,1,3/143/1,Charter,Sale,4756
11678,4523,Directed,3025,,,1,3/143/1,Charter,Sale,4756
11690,77,Directed,3026,,,2,3/150/3,Charter,Quitclaim,4768
11691,6503,Directed,3027,,,2,3/291/1,Charter,Gift,4762
11693,77,Directed,3028,,,2,3/150/4,Charter,Gift,4773
11693,4506,Directed,3029,,,1,3/150/5,Charter,Gift,4774
11693,7994,Directed,3030,,,1,3/150/5,Charter,Gift,4774
11693,11696,Directed,3031,,,1,3/150/2,Charter,Grant of property (concedo),4764
11697,208,Directed,3032,,,1,3/196/1,Charter,Gift,4766
11698,75,Directed,3033,,,1,3/138/1,Charter,Quitclaim,4767
11709,75,Directed,3034,,,1,3/312/1,Charter,Quitclaim,5191
11752,77,Directed,3035,,,1,3/151/1,Charter,Sale,4780
11760,2577,Directed,3036,,,1,3/152/1,Charter,Quitclaim,4783
11760,7994,Directed,3037,,,1,3/152/2,Charter,Gift,4784
11768,7994,Directed,3038,,,1,3/152/2,Charter,Gift,4784
11779,77,Directed,3039,,,1,3/162/1,Charter,Quitclaim,4828
11782,77,Directed,3040,,,1,3/154/1,Charter,Grant of property (concedo),4793
11782,582,Directed,3041,,,1,3/154/1,Charter,Grant of property (concedo),4793
11785,77,Directed,3042,,,1,3/155/2,Charter,Gift,4800
11785,189,Directed,3043,,,1,3/155/1,Charter,Quitclaim,4797
11785,582,Directed,3044,,,1,3/155/2,Charter,Gift,4800
11785,4506,Directed,3045,,,1,3/155/2,Charter,Gift,4800
11785,7994,Directed,3046,,,1,3/155/1,Charter,Quitclaim,4797
11793,189,Directed,3047,,,1,3/159/1,Charter,Resignation,4810
11797,77,Directed,3048,,,2,3/156/2,Charter,Resignation,4803
11797,2509,Directed,3049,,,1,3/156/2,Charter,Resignation,4803
11798,1039,Directed,3050,,,2,3/148/1,Charter,Gift,4802
11805,77,Directed,3051,,,1,3/161/2,Charter,Gift,4826
11805,4954,Directed,3052,,,1,3/161/2,Charter,Gift,4826
11805,7970,Directed,3053,,,1,3/161/1,Charter,Gift,4824
11806,11807,Directed,3054,,,1,3/157/1,Charter,Sale,4804
11809,77,Directed,3055,,,1,3/158/1,Charter,Resignation,4807
11817,77,Directed,3056,,,1,3/158/2,Charter,Quitclaim,4809
11851,2254,Directed,3057,,,1,3/168/1,Charter,Quitclaim,4823
11875,75,Directed,3058,,,1,3/480/1,Charter,Concession,5216
11877,2254,Directed,3059,,,1,3/192/3,Charter,Renewal,4829
11881,77,Directed,3060,,,1,3/163/1,Charter,Gift,4830
11881,582,Directed,3061,,,1,3/163/1,Charter,Gift,4830
11881,4506,Directed,3062,,,1,3/163/1,Charter,Gift,4830
11884,2254,Directed,3063,,,1,3/192/4,Charter,Gift,4832
11885,77,Directed,3064,,,1,3/164/2,Charter,Quitclaim,4835
11885,7994,Directed,3065,,,1,3/164/1,Charter,Quitclaim,4831
11903,2254,Directed,3066,,,1,3/209/2,Charter,Quitclaim,4838
11911,11760,Directed,3067,,,1,3/201/3,Charter,Gift,4842
11911,11768,Directed,3068,,,1,3/201/3,Charter,Gift,4842
11935,2254,Directed,3069,,,1,3/270/2,Charter,Confirmation,4852
11964,2381,Directed,3070,,,1,3/254/7,Charter,Gift,4859
11967,75,Directed,3071,,,1,3/254/8,Charter,Confirmation,5426
11987,4954,Directed,3072,,,1,3/210/2,Charter,Obligation,4864
11988,1981,Directed,3073,,,1,3/174/1,Charter,Quitclaim,4865
11988,11989,Directed,3074,,,1,3/174/1,Charter,Quitclaim,4865
11988,11004,Directed,3075,,,1,3/174/2,Charter,Gift,4866
12018,1938,Directed,3076,,,1,3/197/1,Charter,Grant of property (concedo),4868
12040,128,Directed,3077,,,1,3/632/24,Charter,Gift,5627
12040,2254,Directed,3078,,,1,3/632/9,Charter,Gift,5732
12045,77,Directed,3079,,,1,3/260/2,Charter,Quitclaim,4874
12046,5248,Directed,3080,,,1,3/231/1,Charter,Gift,4876
12049,5248,Directed,3081,,,1,3/621/1,Charter,Gift,5518
12050,2234,Directed,3082,,,1,3/112/1,Charter,Quitclaim,4878
12068,187,Directed,3083,,,1,3/261/,Charter,Confirmation,4883
12072,77,Directed,3084,,,1,3/232/2,Charter,Gift,4885
12072,582,Directed,3085,,,1,3/232/2,Charter,Gift,4885
12072,4506,Directed,3086,,,1,3/232/2,Charter,Gift,4885
12099,7994,Directed,3087,,,1,3/280/1,Charter,Gift,4892
12106,12109,Directed,3088,,,1,3/280/2,Charter,Gift,4896
12107,216,Directed,3089,,,1,3/300/2,Charter,Confirmation,4897
12112,77,Directed,3090,,,3,3/283/5,Charter,Renewal,4903
12112,710,Directed,3091,,,2,3/283/3,Charter,Gift,4900
12112,4506,Directed,3092,,,1,3/283/3,Charter,Gift,4900
12114,77,Directed,3093,,,1,3/365/1,Charter,Quitclaim,5149
12122,4328,Directed,3094,,,1,3/301/1,Charter,Quitclaim,4902
12135,77,Directed,3095,,,1,3/283/6,Charter,Quitclaim,4905
12144,1938,Directed,3096,,,1,3/74/1,Charter,Quitclaim,4908
12148,2234,Directed,3097,,,1,3/132/1,Charter,Gift,4910
12162,77,Directed,3098,,,1,3/305/1,Charter,Resignation,4911
12163,77,Directed,3099,,,1,3/305/1,Charter,Resignation,4911
12167,12168,Directed,3100,,,1,3/440/1,Charter,Gift,4914
12176,77,Directed,3101,,,1,3/478/10,Charter,Gift,4974
12176,9973,Directed,3102,,,1,3/478/9,Charter,Gift,4973
12176,12366,Directed,3103,,,1,3/478/11,Charter,Gift,4975
12179,87,Directed,3104,,,1,3/219/1,Charter,Quitclaim,4919
12226,1039,Directed,3105,,,2,3/258/1,Charter,Renewal,4932
12227,1039,Directed,3106,,,2,3/258/1,Charter,Gift,4932
12233,77,Directed,3107,,,1,3/450/3,Charter,Quitclaim,4936
12233,710,Directed,3108,,,1,3/450/3,Charter,Quitclaim,4936
12233,582,Directed,3109,,,1,3/450/3,Charter,Quitclaim,4936
12237,3666,Directed,3110,,,1,3/451/1,Charter,Gift,4939
12279,1202,Directed,3111,,,1,3/387/1,Charter,Renewal,4952
12280,75,Directed,3112,,,1,3/632/4,Charter,Gift,4953
12282,75,Directed,3113,,,1,3/647/1,Charter,Gift,4954
12315,75,Directed,3114,,,1,3/353/2,Charter,Renewal,4956
12316,75,Directed,3115,,,1,3/353/2,Charter,Renewal,4956
12317,75,Directed,3116,,,1,3/379/1,Charter,Renewal,4958
12318,75,Directed,3117,,,1,3/379/1,Charter,Renewal,4958
12329,75,Directed,3118,,,1,3/486/5,Charter,Gift,4960
12330,12329,Directed,3119,,,1,3/486/5,Charter,Sale,4960
12334,75,Directed,3120,,,1,3/606/1,Charter,Gift,4961
12343,77,Directed,3121,,,1,3/468/1,Charter,Gift,4964
12356,77,Directed,3122,,,1,3/478/15,Charter,Gift,4979
12356,582,Directed,3123,,,1,3/478/15,Charter,Gift,4979
12356,4506,Directed,3124,,,1,3/478/15,Charter,Gift,4979
12366,77,Directed,3125,,,3,3/478/8,Charter,Gift,4972
12382,77,Directed,3126,,,2,3/501/1,Charter,Quitclaim,5554
12385,75,Directed,3127,,,4,3/595/2,Charter,Renewal,5075
12385,82,Directed,3128,,,1,3/595/3,Charter,Quitclaim,4634
12388,75,Directed,3129,,,2,3/268/1,Charter,Gift,4984
12389,75,Directed,3130,,,1,3/595/4,Charter,Gift,4987
12409,75,Directed,3131,,,1,3/595/4,Charter,Gift,4987
12417,216,Directed,3132,,,1,3/310/1,Charter,Gift,4988
12436,1957,Directed,3133,,,1,3/314/1,Charter,Gift,4995
12444,1194,Directed,3134,,,3,3/326/1,Charter,Gift,4998
12446,1194,Directed,3135,,,3,3/326/8,Charter,Renewal,5000
12446,7541,Directed,3136,,,1,3/326/7,Charter,Quitclaim,4999
12453,1194,Directed,3137,,,2,3/326/4,Charter,Gift,5030
12454,58,Directed,3138,,,1,3/322/3,Charter,Resignation,6004
12454,59,Directed,3139,,,3,3/322/2,Charter,Sale,5005
12504,1039,Directed,3140,,,1,3/317/1,Charter,Gift,5014
12504,2234,Directed,3141,,,1,3/317/2,Charter,Gift,5010
12525,1039,Directed,3142,,,1,3/317/1,Charter,Gift,5014
12546,2113,Directed,3143,,,1,3/325/1,Charter,Quitclaim,5023
12576,77,Directed,3144,,,1,3/388/1,Charter,Gift,5566
12576,582,Directed,3145,,,1,3/388/1,Charter,Gift,5566
12576,4506,Directed,3146,,,1,3/388/1,Charter,Gift,5566
12585,128,Directed,3147,,,1,3/437/1,Charter,Gift,5039
12585,710,Directed,3148,,,1,3/437/1,Charter,Gift,5039
12586,208,Directed,3149,,,1,3/452/8,Charter,Gift,5060
12604,278,Directed,3150,,,1,3/460/1,Charter,Quitclaim,5049
12621,127,Directed,3151,,,1,3/479/1,Charter,Gift,5051
12623,1115,Directed,3152,,,1,3/470/1,Charter,Gift,5050
12625,12621,Directed,3153,,,1,3/605/1,Charter,Gift,5512
12675,128,Directed,3154,,,1,3/113/1,Charter,Gift,5310
12675,710,Directed,3155,,,1,3/113/1,Charter,Gift,5310
12692,3347,Directed,3156,,,2,3/466/1,Charter,Gift,5063
12699,7,Directed,3157,,,1,3/454/1,Charter,Gift,5065
12737,75,Directed,3158,,,1,3/175/1,Charter,Restoration,5404
12745,1938,Directed,3159,,,1,3/476/1,Charter,Sale,5077
12787,8896,Directed,3160,,,1,3/123/1,Charter,Gift,5089
12794,11989,Directed,3161,,,1,3/479/2,Charter,Gift,5095
12799,1652,Directed,3162,,,1,3/464/1,Charter,Gift,5096
12800,1652,Directed,3163,,,1,3/464/1,Charter,Gift,5096
12807,1254,Directed,3164,,,1,3/183/2,Charter,Gift,5101
12826,12827,Directed,3165,,,1,3/226/2,Charter,Gift,5102
12852,2005,Directed,3166,,,1,3/442/5,Charter,Concession,5107
12852,12834,Directed,3167,,,1,3/442/5,Charter,Concession,5107
12853,12852,Directed,3168,,,1,3/442/6,Charter,Quitclaim,5110
12855,75,Directed,3169,,,1,3/443/1,Charter,Gift,5108
12884,128,Directed,3170,,,1,3/338/1,Charter,Gift,5112
12896,12899,Directed,3171,,,1,3/331/5,Charter,Gift,5118
12902,77,Directed,3172,,,1,3/335/1,Charter,Confirmation,5120
12902,4523,Directed,3173,,,1,3/335/1,Charter,Confirmation,5120
12904,77,Directed,3174,,,1,3/335/1,Charter,Confirmation,5120
12904,4523,Directed,3175,,,1,3/335/1,Charter,Confirmation,5120
12906,77,Directed,3176,,,1,3/632/10,Charter,Sale,5633
12915,128,Directed,3177,,,1,3/361/5,Charter,Confirmation,5125
12924,14107,Directed,3178,,,1,3/491/2,Charter,Obligation,5455
12934,127,Directed,3179,,,2,3/354/2,Charter,Gift,5130
12934,12928,Directed,3180,,,1,3/354/3,Charter,Confirmation,5132
12934,12937,Directed,3181,,,1,3/354/3,Charter,Confirmation,5132
12934,12984,Directed,3182,,,1,3/354/4,Charter,Gift,5148
12934,12983,Directed,3183,,,1,3/354/4,Charter,Gift,5148
12934,12982,Directed,3184,,,1,3/354/4,Charter,Gift,5148
12934,12981,Directed,3185,,,1,3/354/4,Charter,Gift,5148
12934,12980,Directed,3186,,,1,3/354/4,Charter,Gift,5148
12934,12979,Directed,3187,,,1,3/354/4,Charter,Gift,5148
12934,10597,Directed,3188,,,1,3/354/5,Charter,Gift,5150
12994,77,Directed,3189,,,1,3/367/1,Charter,Resignation,5153
12994,582,Directed,3190,,,1,3/367/1,Charter,Resignation,5153
13073,354,Directed,3191,,,1,3/351/1,Charter,Gift,5170
13081,5634,Directed,3192,,,1,3/473/4,Charter,Gift,5291
13135,75,Directed,3193,,,3,3/348/1,Charter,Gift,5181
13151,4672,Directed,3194,,,1,3/607/1,Charter,Gift,5407
13157,75,Directed,3195,,,1,3/415/2,Charter,Quitclaim,5189
13158,75,Directed,3196,,,1,3/632/1,Charter,Gift,5190
13159,75,Directed,3197,,,1,3/632/1,Charter,Gift,5190
13185,75,Directed,3198,,,1,3/348/4,Charter,Gift,5195
13222,75,Directed,3199,,,2,3/444/1,Charter,Resignation,5204
13223,75,Directed,3200,,,2,3/469/5,Charter,Confirmation,5206
13233,75,Directed,3201,,,1,3/532/3,Charter,Gift,5210
13242,75,Directed,3202,,,1,3/595/5,Charter,Gift,5211
13304,710,Directed,3203,,,1,3/211/4,Charter,Renewal,5225
13304,13305,Directed,3204,,,1,3/211/4,Charter,Renewal,5225
13304,8896,Directed,3205,,,1,3/211/4,Charter,Renewal,5225
13337,278,Directed,3206,,,2,3/333/4,Charter,Gift,5230
13345,8896,Directed,3207,,,1,3/345/2,Charter,Gift,5231
13359,278,Directed,3208,,,1,3/343/2,Charter,Gift,5234
13372,278,Directed,3209,,,1,3/350/26,Charter,Renewal,5236
13376,710,Directed,3210,,,1,3/397/1,Charter,Grant of property (concedo),5238
13376,13305,Directed,3211,,,1,3/397/1,Charter,Grant of property (concedo),5238
13376,8896,Directed,3212,,,2,3/397/1,Charter,Grant of property (concedo),5238
13393,75,Directed,3213,,,1,3/146/1,Charter,Renewal,5240
13396,4427,Directed,3214,,,1,3/336/2,Charter,Quitclaim,5241
13396,4764,Directed,3215,,,1,3/336/2,Charter,Quitclaim,5241
13401,13402,Directed,3216,,,1,3/273/1,Charter,Gift,5242
13413,75,Directed,3217,,,1,3/340/2,Charter,Renewal,5243
13417,75,Directed,3218,,,1,3/340/4,Charter,Renewal,5246
13419,75,Directed,3219,,,1,3/514/1,Charter,Quitclaim,5425
13499,75,Directed,3220,,,2,3/517/11,Charter,Confirmation,5416
13518,127,Directed,3221,,,1,3/588/4,Charter,Renewal,5508
13542,75,Directed,3222,,,1,3/203/1,Charter,Sale,5286
13550,75,Directed,3223,,,1,3/277/1,Charter,Statement,5288
13551,75,Directed,3224,,,1,3/277/1,Charter,Statement,5288
13557,75,Directed,3225,,,2,3/277/3,Charter,Renunciation of claim,5290
13569,75,Directed,3226,,,1,3/358/17,Charter,Renewal,5294
13595,6,Directed,3227,,,1,3/358/6,Charter,Gift,5826
13595,75,Directed,3228,,,2,3/358/5,Charter,Gift,5405
13595,128,Directed,3229,,,2,3/358/2,Charter,Gift,5297
13595,710,Directed,3230,,,1,3/358/5,Charter,Renewal,5405
13595,13592,Directed,3231,,,1,3/358/4,Charter,Renewal,5299
13598,128,Directed,3232,,,1,3/485/1,Charter,Gift,5300
13606,75,Directed,3233,,,1,3/316/1,Charter,Renewal,5303
13612,128,Directed,3234,,,1,3/569/1,Charter,Confirmation,5308
13624,75,Directed,3235,,,1,3/316/2,Charter,Gift,5311
13640,2254,Directed,3236,,,2,3/494/2,Charter,Gift,5321
13647,2324,Directed,3237,,,1,3/572/1,Charter,Quitclaim,5323
13653,41,Directed,3238,,,1,3/350/11,Charter,Concession,5327
13653,87,Directed,3239,,,1,3/350/10,Charter,Renewal,5339
13654,41,Directed,3240,,,1,3/369/6,Charter,Gift,5328
13654,1912,Directed,3241,,,1,3/369/4,Charter,Gift,5355
13658,75,Directed,3242,,,3,3/429/5,Charter,Concession,5338
13662,41,Directed,3243,,,1,3/508/1,Charter,Confirmation,5329
13678,87,Directed,3244,,,2,3/571/1,Charter,Gift,5335
13683,77,Directed,3245,,,1,3/488/27,Charter,Quitclaim,5336
13683,4523,Directed,3246,,,1,3/488/27,Charter,Quitclaim,5336
13697,75,Directed,3247,,,2,3/632/12,Charter,Sale,5345
13714,77,Directed,3248,,,1,3/496/2,Charter,Quitclaim,5347
13723,77,Directed,3249,,,1,3/496/3,Charter,Quitclaim,5349
13733,75,Directed,3250,,,2,3/640/2,Charter,Renewal,5354
13798,250,Directed,3251,,,1,3/507/1,Charter,Renewal,5371
13820,208,Directed,3252,,,1,3/487/1,Charter,Gift,5373
13892,131,Directed,3253,,,1,3/364/2,Charter,Gift,5395
13914,75,Directed,3254,,,1,3/589/14,Charter,Confirmation,5401
13914,13915,Directed,3255,,,2,3/589/12,Charter,Gift,5398
13915,75,Directed,3256,,,1,2/52/12,Charter,Gift,5429
13954,75,Directed,3257,,,1,3/517/10,Charter,Gift,5415
13988,754,Directed,3258,,,1,3/576/1,Charter,Quitclaim,5413
13997,1857,Directed,3259,,,1,3/336/1,Charter,Quitclaim,5414
13998,1857,Directed,3260,,,1,3/336/1,Charter,Quitclaim,5414
13999,1857,Directed,3261,,,1,3/336/1,Charter,Quitclaim,5414
14000,1857,Directed,3262,,,1,3/336/1,Charter,Quitclaim,5414
14019,75,Directed,3263,,,1,3/211/5,Charter,Quitclaim,5419
14031,75,Directed,3264,,,2,3/438/1,Charter,Quitclaim,5423
14038,75,Directed,3265,,,1,3/265/7,Charter,Resignation,5428
14038,8896,Directed,3266,,,1,3/265/7,Charter,Sale,5428
14049,75,Directed,3267,,,1,3/632/26,Charter,Gift,5432
14049,710,Directed,3268,,,1,3/632/26,Charter,Gift,5432
14051,75,Directed,3269,,,1,3/645/1,Charter,Quitclaim,5433
14053,75,Directed,3270,,,2,3/632/27,Charter,Quitclaim,5434
14056,75,Directed,3271,,,2,3/632/28,Charter,Gift,5435
14058,127,Directed,3272,,,1,3/254/4,Charter,Renewal,4722
14064,1194,Directed,3273,,,1,3/420/1,Charter,Renewal,5422
14099,41,Directed,3274,,,1,3/508/2,Charter,Confirmation,5330
14101,127,Directed,3275,,,1,3/490/1,Charter,Confirmation,5453
14132,77,Directed,3276,,,1,3/499/12,Charter,Resignation,5505
14132,4954,Directed,3277,,,1,3/499/12,Charter,Resignation,5505
14132,7984,Directed,3278,,,1,3/499/13,Charter,Resignation,5510
14133,5720,Directed,3279,,,1,3/357/5,Charter,Quitclaim,5462
14166,3175,Directed,3280,,,1,3/369/7,Charter,Gift,5469
14172,1647,Directed,3281,,,1,3/504/1,Charter,Gift,5471
14206,128,Directed,3282,,,1,3/586/25,Charter,Renewal,5495
14211,128,Directed,3283,,,1,3/590/14,Charter,Confirmation,5496
14212,128,Directed,3284,,,2,3/590/16,Charter,Gift,5498
14222,77,Directed,3285,,,1,3/558/1,Charter,Quitclaim,5659
14233,5248,Directed,3286,,,1,3/621/1,Charter,Gift,5518
14235,9,Directed,3287,,,1,3/620/1,Charter,Quitclaim,5519
14285,208,Directed,3288,,,1,3/590/20,Charter,Gift,5537
14292,1419,Directed,3289,,,1,3/590/19,Charter,Statement,5538
14294,1039,Directed,3290,,,1,3/599/3,Charter,Gift,5535
14313,2670,Directed,3291,,,1,3/609/2,Charter,Gift,5541
14349,2335,Directed,3292,,,1,3/500/5,Charter,Gift,5552
14365,5328,Directed,3293,,,1,3/512/1,Charter,Sale,5562
14378,131,Directed,3294,,,1,3/417/3,Charter,Renewal,5666
14405,77,Directed,3295,,,1,3/418/1,Charter,Gift,5575
14405,710,Directed,3296,,,1,3/418/1,Charter,Gift,5575
14418,128,Directed,3297,,,2,3/392/5,Charter,Confirmation,5579
14424,128,Directed,3298,,,1,3/416/3,Charter,Gift,5583
14429,77,Directed,3299,,,1,3/428/1,Charter,Gift,5587
14445,131,Directed,3300,,,2,3/411/2,Charter,Gift,5660
14445,1039,Directed,3301,,,1,3/411/3,Charter,Gift,5592
14450,77,Directed,3302,,,2,3/201/1,Charter,Gift,5594
14451,128,Directed,3303,,,1,3/423/1,Charter,Confirmation,5598
14456,1955,Directed,3304,,,1,3/384/11,Charter,Gift,5602
14459,127,Directed,3305,,,1,3/386/19,Charter,Renewal,5620
14481,127,Directed,3306,,,1,3/389/11,Charter,Renewal,5623
14485,14486,Directed,3307,,,1,3/407/1,Charter,Gift,5624
14497,128,Directed,3308,,,1,3/642/1,Charter,Gift,5629
14502,127,Directed,3309,,,1,3/632/21,Charter,Quitclaim,5631
14508,127,Directed,3310,,,1,3/632/25,Charter,Obligation,5632
14522,128,Directed,3311,,,1,3/633/1,Charter,Gift,5636
14525,250,Directed,3312,,,1,3/376/1,Charter,Gift,5638
14534,77,Directed,3313,,,1,3/556/2,Charter,Gift,5871
14534,582,Directed,3314,,,1,3/556/2,Charter,Gift,5871
14534,4506,Directed,3315,,,1,3/556/2,Charter,Gift,5871
14542,128,Directed,3316,,,1,3/643/1,Charter,Gift,5646
14543,128,Directed,3317,,,1,3/643/1,Charter,Gift,5646
14557,77,Directed,3318,,,1,3/535/3,Charter,Quitclaim,5654
14557,14573,Directed,3319,,,1,3/535/2,Charter,Quitclaim,5648
14558,77,Directed,3320,,,1,3/535/3,Charter,Quitclaim,5654
14558,14573,Directed,3321,,,1,3/535/2,Charter,Quitclaim,5648
14577,131,Directed,3322,,,1,3/401/1,Charter,Gift,5652
14598,77,Directed,3323,,,1,3/557/1,Charter,Gift,5657
14598,4506,Directed,3324,,,1,3/557/1,Charter,Gift,5657
14622,4047,Directed,3325,,,1,3/426/4,Charter,Quitclaim,5667
14623,4047,Directed,3326,,,1,3/426/4,Charter,Quitclaim,5667
14652,87,Directed,3327,,,1,3/384/3,Charter,Grant of property (concedo),5679
14660,278,Directed,3328,,,1,3/378/1,Charter,Concession,5680
14687,1194,Directed,3329,,,1,3/408/1,Charter,Confirmation,5686
14694,278,Directed,3330,,,1,3/390/3,Charter,Quitclaim,5688
14696,1115,Directed,3331,,,2,3/380/1,Charter,Gift,5687
14704,710,Directed,3332,,,1,3/634/1,Charter,Gift,5690
14705,1194,Directed,3333,,,2,3/634/3,Charter,Quitclaim,5693
14705,710,Directed,3334,,,1,3/634/2,Charter,Gift,5691
14711,1194,Directed,3335,,,1,3/634/4,Charter,Quitclaim,5694
14711,710,Directed,3336,,,1,3/634/4,Charter,Quitclaim,5694
14714,2670,Directed,3337,,,1,3/634/5,Charter,Gift,5696
14724,29,Directed,3338,,,1,3/646/1,Charter,Quitclaim,5697
14727,29,Directed,3339,,,1,3/646/1,Charter,Quitclaim,5697
14731,29,Directed,3340,,,1,3/646/3,Charter,Quitclaim,5700
14735,29,Directed,3341,,,1,3/646/2,Charter,Sale,5699
14769,1115,Directed,3342,,,1,3/380/3,Charter,Gift,5709
14771,1115,Directed,3343,,,1,3/398/2,Charter,Quitclaim,5711
14795,1115,Directed,3344,,,1,3/646/15,Charter,Sale (agreement),5716
14796,1115,Directed,3345,,,1,3/646/15,Charter,Sale (agreement),5716
14804,208,Directed,3346,,,1,3/399/1,Charter,Gift,5717
14816,208,Directed,3347,,,1,3/632/18,Charter,Gift,5722
14824,208,Directed,3348,,,1,3/632/19,Charter,Quitclaim,5723
14834,2254,Directed,3349,,,1,3/395/1,Charter,Gift,5726
14834,14848,Directed,3350,,,1,3/395/3,Charter,Gift,5729
14837,2254,Directed,3351,,,2,3/395/2,Charter,Gift,5728
14855,2254,Directed,3352,,,1,3/395/5,Charter,Quitclaim,5731
14856,2254,Directed,3353,,,1,3/395/5,Charter,Quitclaim,5731
14866,710,Directed,3354,,,1,3/632/16,Charter,Gift,5733
14866,2254,Directed,3355,,,1,3/632/16,Charter,Gift,5733
14877,2033,Directed,3356,,,1,3/406/1,Charter,Sale,5735
14899,2001,Directed,3357,,,1,3/413/1,Charter,Gift,5744
14974,420,Directed,3358,,,1,3/427/4,Charter,Quitclaim,5769
14974,1149,Directed,3359,,,1,3/427/4,Charter,Quitclaim,5769
14974,710,Directed,3360,,,1,3/427/3,Charter,Gift,5768
14974,4257,Directed,3361,,,1,3/427/3,Charter,Gift,5768
14974,4256,Directed,3362,,,1,3/427/3,Charter,Gift,5768
14995,420,Directed,3363,,,1,3/644/1,Charter,Sale,5772
14998,14999,Directed,3364,,,1,3/635/2,Charter,Gift,5773
15006,1957,Directed,3365,,,1,3/638/3,Charter,Sale,5774
15007,1957,Directed,3366,,,1,3/638/3,Charter,Sale,5774
15028,1912,Directed,3367,,,1,3/636/1,Charter,Gift,5777
15040,4797,Directed,3368,,,1,3/630/7,Charter,Sale,5779
15055,128,Directed,3369,,,1,3/522/1,Charter,Gift,5807
15055,3408,Directed,3370,,,1,3/522/1,Charter,Obligation,5807
15055,15153,Directed,3371,,,1,3/522/1,Charter,Obligation,5807
15099,15096,Directed,3372,,,1,3/630/3,Charter,Quitclaim,5787
15152,5703,Directed,3373,,,1,3/386/23,Charter,Sale,5800
15157,128,Directed,3374,,,1,3/524/2,Charter,Quitclaim,5809
15158,128,Directed,3375,,,1,3/526/1,Charter,Gift,5810
